KeyConsult,KeyMedecin,KeyPatient,NamePatient,FirstNamePatient,NumSecu,Age,Weight,Temperature,Tension,Diabete,Pathology,KeyTreatment
KeyConsult4096,keyMedecin19,KeyPatient266,Name266,FistName266,NS04097,21,58.976362037201405,37.36877193254483,89.71210880127452,0,Pathology20,KeyTreatment4096
KeyConsult4097,keyMedecin27,KeyPatient14682,Name14682,FistName14682,NS04098,19,61.35287184611951,37.44634435135804,107.58597386003994,0,Pathology45,KeyTreatment4097
KeyConsult4098,keyMedecin3,KeyPatient22093,Name22093,FistName22093,NS04099,20,59.357365352486845,37.519997842574234,112.403204601023,0,Pathology28,KeyTreatment4098
KeyConsult4099,keyMedecin1,KeyPatient30435,Name30435,FistName30435,NS04100,18,53.923281767637086,37.57573543329049,108.56140764902094,0,Pathology3,KeyTreatment4099
KeyConsult4100,keyMedecin9,KeyPatient14697,Name14697,FistName14697,NS04101,22,60.39169772052386,37.50882856420535,103.75752816536277,0,Pathology6,KeyTreatment4100
KeyConsult4101,keyMedecin29,KeyPatient7244,Name7244,FistName7244,NS04102,73,68.1707449063937,40.143571701902985,120.8043015798274,1,Pathology80,KeyTreatment4101
KeyConsult4102,keyMedecin1,KeyPatient3213,Name3213,FistName3213,NS04103,19,62.02651646667583,37.35489886020052,98.83559562371579,0,Pathology31,KeyTreatment4102
KeyConsult4103,keyMedecin14,KeyPatient5752,Name5752,FistName5752,NS04104,22,67.58871880903145,37.81737182318205,106.3594699654447,0,Pathology12,KeyTreatment4103
KeyConsult4104,keyMedecin18,KeyPatient7625,Name7625,FistName7625,NS04105,22,62.66032399796821,37.5869498363954,77.84754089677307,0,Pathology39,KeyTreatment4104
KeyConsult4105,keyMedecin15,KeyPatient36805,Name36805,FistName36805,NS04106,16,55.380177105384284,37.35729295373287,103.41642260821979,0,Pathology58,KeyTreatment4105
KeyConsult4106,keyMedecin20,KeyPatient21196,Name21196,FistName21196,NS04107,16,61.41435823173771,37.48579746809168,90.72036307712172,0,Pathology32,KeyTreatment4106
KeyConsult4107,keyMedecin15,KeyPatient33288,Name33288,FistName33288,NS04108,34,78.7450664865249,38.51426626469972,108.22078706734128,0,Pathology69,KeyTreatment4107
KeyConsult4108,keyMedecin10,KeyPatient36888,Name36888,FistName36888,NS04109,29,76.20276058311406,38.56510631136916,100.7960749828412,0,Pathology66,KeyTreatment4108
KeyConsult4109,keyMedecin4,KeyPatient46095,Name46095,FistName46095,NS04110,19,59.78476600784672,37.39993242510322,121.08430561507673,0,Pathology22,KeyTreatment4109
KeyConsult4110,keyMedecin8,KeyPatient41094,Name41094,FistName41094,NS04111,41,78.5310625138489,40.51343473203331,79.1314401330216,0,Pathology92,KeyTreatment4110
KeyConsult4111,keyMedecin2,KeyPatient36104,Name36104,FistName36104,NS04112,52,81.77506243120996,37.983394367039296,91.70180887693398,0,Pathology84,KeyTreatment4111
KeyConsult4112,keyMedecin13,KeyPatient46658,Name46658,FistName46658,NS04113,13,54.989815985000966,37.40758824670267,113.92649888324678,1,Pathology42,KeyTreatment4112
KeyConsult4113,keyMedecin5,KeyPatient37492,Name37492,FistName37492,NS04114,21,57.95421196953204,37.62399014744504,76.90434560513833,1,Pathology19,KeyTreatment4113
KeyConsult4114,keyMedecin1,KeyPatient14782,Name14782,FistName14782,NS04115,33,81.74638466729022,40.50105003226209,79.74666442997379,0,Pathology99,KeyTreatment4114
KeyConsult4115,keyMedecin12,KeyPatient24896,Name24896,FistName24896,NS04116,50,84.53656701543915,38.57678294523336,117.7024417357583,0,Pathology70,KeyTreatment4115
KeyConsult4116,keyMedecin6,KeyPatient4838,Name4838,FistName4838,NS04117,18,59.21565868170093,37.408835323438055,99.76830076618286,0,Pathology22,KeyTreatment4116
KeyConsult4117,keyMedecin8,KeyPatient39556,Name39556,FistName39556,NS04118,13,54.030235963512524,37.5091408740645,135.11317511475218,0,Pathology14,KeyTreatment4117
KeyConsult4118,keyMedecin26,KeyPatient43743,Name43743,FistName43743,NS04119,16,61.90871005622389,37.53975546918669,96.0669109635213,0,Pathology51,KeyTreatment4118
KeyConsult4119,keyMedecin1,KeyPatient24398,Name24398,FistName24398,NS04120,24,61.11564385014802,37.59982429023387,146.14176769889775,0,Pathology46,KeyTreatment4119
KeyConsult4120,keyMedecin3,KeyPatient32802,Name32802,FistName32802,NS04121,22,61.48426077868233,37.57395029322132,93.19551071658036,0,Pathology31,KeyTreatment4120
KeyConsult4121,keyMedecin2,KeyPatient17642,Name17642,FistName17642,NS04122,46,81.85237712347525,37.71370589320058,90.91642772489269,1,Pathology85,KeyTreatment4121
KeyConsult4122,keyMedecin27,KeyPatient35832,Name35832,FistName35832,NS04123,22,60.328255223132764,37.5637264085592,74.4282929177823,0,Pathology57,KeyTreatment4122
KeyConsult4123,keyMedecin10,KeyPatient9973,Name9973,FistName9973,NS04124,15,62.48673728564995,37.5018820336345,81.97168266344106,1,Pathology5,KeyTreatment4123
KeyConsult4124,keyMedecin28,KeyPatient17729,Name17729,FistName17729,NS04125,34,71.23895097978597,38.56465384732803,112.59208582350713,0,Pathology70,KeyTreatment4124
KeyConsult4125,keyMedecin23,KeyPatient31361,Name31361,FistName31361,NS04126,25,57.76539736250288,37.499086420374205,116.0183047770182,0,Pathology18,KeyTreatment4125
KeyConsult4126,keyMedecin8,KeyPatient1008,Name1008,FistName1008,NS04127,16,60.0294435792289,37.27179706508792,94.88689063452765,1,Pathology21,KeyTreatment4126
KeyConsult4127,keyMedecin5,KeyPatient33741,Name33741,FistName33741,NS04128,20,54.97508771920925,37.50241772580562,122.10292470436538,0,Pathology32,KeyTreatment4127
KeyConsult4128,keyMedecin4,KeyPatient29386,Name29386,FistName29386,NS04129,29,60.35666874297162,37.45857151401375,113.03512086869321,1,Pathology18,KeyTreatment4128
KeyConsult4129,keyMedecin16,KeyPatient18684,Name18684,FistName18684,NS04130,43,78.26613380276756,38.66026410584405,110.54210698349743,0,Pathology64,KeyTreatment4129
KeyConsult4130,keyMedecin14,KeyPatient6676,Name6676,FistName6676,NS04131,38,75.1386265148648,38.65078364607918,108.25989410635782,0,Pathology67,KeyTreatment4130
KeyConsult4131,keyMedecin12,KeyPatient41309,Name41309,FistName41309,NS04132,20,55.20257254071932,37.48701216926415,126.74840998129736,0,Pathology18,KeyTreatment4131
KeyConsult4132,keyMedecin10,KeyPatient25343,Name25343,FistName25343,NS04133,21,59.152674161867985,37.582722314683025,109.11585154998784,0,Pathology29,KeyTreatment4132
